id,song,artist,title_key,artist_key,isrc,playlist_cummulative,highlow
00044470.m4a,Dancing Next To Me,Greyson Chance,dancingnexttome,greysonchance,USQX92000114,220,0
00069627.m4a,Toss A Coin To Your Witcher,"Sonya Belousova, Giona Ostinelli, Joey Batey",tossacointoyourwitcher,sonyabelousova,USQX92000198,330,1
00047941.m4a,First Place,"Polo G, Lil Tjay",firstplace,polog,USQX92000259,400,1
00049427.m4a,Go Stupid,"Polo G, Stunna 4 Vegas, NLE Choppa, Mike WiLL Made-It",gostupid,polog,USQX92000261,1135,1
00074370.m4a,u know it's real,Ant Saunders,uknowitsreal,antsaunders,USQX92000286,209,0
00056678.m4a,MISCOMMUNICATIONS,Ant Saunders,miscommunications,antsaunders,USQX92000289,131,0
00071910.m4a,Where Am I At,MAX,whereamiat,max,USQX92000386,168,0
00066140.m4a,Something Restless,Felly,somethingrestless,felly,USQX92000410,70,0
00052086.m4a,I Got So High That I Saw Jesus,Noah Cyrus,igotsohighthatisawjesus,noahcyrus,USQX92000609,315,1
00039351.m4a,Ayy Macarena - Remix,"Tyga, Ozuna",ayymacarenaremix,tyga,USQX92000612,200,0
00047410.m4a,Family - Frank Walker Remix,"The Chainsmokers, Kygo, Frank Walker",familyfrankwalkerremix,thechainsmokers,USQX92000699,267,1
00053639.m4a,Jealous,Lennon Stella,jealous,lennonstella,USQX92000700,396,1
00053323.m4a,Invincible,The Unlikely Candidates,invincible,theunlikelycandidates,USQX92000703,25,0
00073771.m4a,i think too much,Christian French,ithinktoomuch,christianfrench,USQX92000712,140,0
00043733.m4a,Control,Armaan Malik,control,armaanmalik,USQX92000722,73,0
00047553.m4a,Fear Of Being Alone,Lennon Stella,fearofbeingalone,lennonstella,USQX92000766,365,1
00060272.m4a,Older Than I Am,Lennon Stella,olderthaniam,lennonstella,USQX92000769,361,1
00040271.m4a,Beautiful Pain (Losin My Mind),Polo G,beautifulpainlosinmymind,polog,USQX92000782,466,1
00061543.m4a,Pedestrian,Ant Saunders,pedestrian,antsaunders,USQX92000787,139,0
00037151.m4a,12345SEX,UPSAHL,12345sex,upsahl,USQX92000875,75,0
00052765.m4a,If I Could Dance,Quinn Lewis,ificoulddance,quinnlewis,USQX92000877,40,0
00058509.m4a,My Time,Julian Lamadrid,mytime,julianlamadrid,USQX92000949,70,0
00065909.m4a,Sofia,Tiny Meat Gang,sofia,tinymeatgang,USQX92000954,201,0
00051935.m4a,I Didn't Mean To,Sarah Barrios,ididntmeanto,sarahbarrios,USQX92001017,57,0
00046568.m4a,Emotional,Sarah Barrios,emotional,sarahbarrios,USQX92001018,78,0
00041372.m4a,Bored In The House,"Tyga, Curtis Roach",boredinthehouse,tyga,USQX92001071,697,1
00044323.m4a,DND,Polo G,dnd,polog,USQX92001111,765,1
00067343.m4a,Surrender,Natalie Taylor,surrender,natalietaylor,USQX92001180,8,0
00042964.m4a,Chicken Tenders,Dominic Fike,chickentenders,dominicfike,USQX92001220,568,1
00073096.m4a,Young & Sad,Noah Cyrus,youngsad,noahcyrus,USQX92001229,392,1
00057383.m4a,Melt,TWIN XL,melt,twinxl,USQX92001247,16,0
00071298.m4a,Watching You Walk Away,Stephen Puth,watchingyouwalkaway,stephenputh,USQX92001379,75,0
00073417.m4a,buzz cut,lovelytheband,buzzcut,lovelytheband,USQX92001386,95,0
00073800.m4a,idwgtyp,lovelytheband,idwgtyp,lovelytheband,USQX92001388,101,0
00073905.m4a,love somebody else,lovelytheband,lovesomebodyelse,lovelytheband,USQX92001391,110,0
00058162.m4a,Mourn The Living,Sarah Barrios,mourntheliving,sarahbarrios,USQX92001464,69,0
00052705.m4a,Ice Cream & Cigarettes,Sophia Messa,icecreamcigarettes,sophiamessa,USQX92001494,38,0
00051017.m4a,High Low,The Unlikely Candidates,highlow,theunlikelycandidates,USQX92002451,52,0
00070572.m4a,VALENTINO - Imanbek Remix,"24kGoldn, Imanbek",valentinoimanbekremix,24kgoldn,USQX92002455,403,1
00038250.m4a,Alien,Dennis Lloyd,alien,dennislloyd,USQX92002495,430,1
00037872.m4a,ASOS,Dava,asos,dava,USQX92002615,70,0
00067338.m4a,Surrender - Martin Jensen Remix,"Natalie Taylor, Martin Jensen",surrendermartinjensenremix,natalietaylor,USQX92002631,178,0
00039788.m4a,"Bad Boy (with Wiz Khalifa, bbno$, MAX)","Yung Bae, Wiz Khalifa, bbno$, MAX",badboywithwizkhalifabbnomax,yungbae,USQX92002634,208,0
00050933.m4a,"Hey Stupid, I Love You",JP Saxe,heystupidiloveyou,jpsaxe,USQX92002635,286,1
00046042.m4a,Drippy,SGE Kash,drippy,sgekash,USQX92002780,36,0
00070569.m4a,VACATION,Tyga,vacation,tyga,USQX92002868,569,1
00068499.m4a,The Light,Joey Bada$$,thelight,joeybada,USQX92002931,664,1
00062038.m4a,Politics & Violence,Dominic Fike,politicsviolence,dominicfike,USQX92002957,379,1
00062399.m4a,Problematic,TWIN XL,problematic,twinxl,USQX92002981,22,0
00063594.m4a,Right Time,Dava,righttime,dava,USQX92003001,56,0
00046401.m4a,Effortless,Ant Saunders,effortless,antsaunders,USQX92003004,82,0
00071428.m4a,We Belong,Dove Cameron,webelong,dovecameron,USQX92003041,224,0
00067221.m4a,Sundy or Mundy,Koe Wetzel,sundyormundy,koewetzel,USQX92003053,42,0
00037704.m4a,A Little Bit Yours,JP Saxe,alittlebityours,jpsaxe,USQX92003202,407,1
00073490.m4a,damn Right,AUDREY NUNA,damnright,audreynuna,USQX92003204,237,0
00070626.m4a,Vampire,Dominic Fike,vampire,dominicfike,USQX92003250,423,1
00044077.m4a,Cruel World - Jim-E Stack Remix,"Active Child, Jim-E Stack",cruelworldjimestackremix,activechild,USQX92003278,62,0
00046188.m4a,Dunno,Noah Cyrus,dunno,noahcyrus,USQX92003328,298,1
00061582.m4a,People I Don't Like,UPSAHL,peopleidontlike,upsahl,USQX92003333,88,0
00046875.m4a,Every Time You Go Away,"Lennon Stella, Kevin Garrett",everytimeyougoaway,lennonstella,USQX92003493,210,0
00040015.m4a,Bando,Kris Yute,bando,krisyute,USQX92003591,61,0
00067699.m4a,Take Me Where Your Heart Is,Q,takemewhereyourheartis,q,USQX92003607,232,0
00064492.m4a,Saturday Nights,Weston Estate,saturdaynights,westonestate,USQX92003620,49,0
00073008.m4a,You Time,Scotty McCreery,youtime,scottymccreery,USQX92003654,63,0
00066031.m4a,Somebody I'm Proud Of,Sarah Barrios,somebodyimproudof,sarahbarrios,USQX92003854,81,0
00056607.m4a,MAC & CHEESE,REI AMI,maccheese,reiami,USQX92003892,139,0
00057912.m4a,Money Mouf,"Tyga, Saweetie, YG",moneymouf,tyga,USQX92003929,568,1
00071197.m4a,War,SGE Kash,war,sgekash,USQX92003992,24,0
00053739.m4a,John Doe,LBS Kee'vin,johndoe,lbskeevin,USQX92004193,31,0
00073109.m4a,Young Life Crisis,UPSAHL,younglifecrisis,upsahl,USQX92004221,72,0
00057930.m4a,MoneyOnMyMind,"UPSAHL, Absofacto",moneyonmymind,upsahl,USQX92004222,78,0
00073685.m4a,heartbreak of america,lovelytheband,heartbreakofamerica,lovelytheband,USQX92004423,34,0
00044480.m4a,Dancing in My Room,347aidan,dancinginmyroom,347aidan,USQX92004785,706,1
00044896.m4a,Demons and Monsters,347aidan,demonsandmonsters,347aidan,USQX92004786,60,0
00049580.m4a,Gone Too Soon - Sully Remix,"2 Bad Mice, Sully",gonetoosoonsullyremix,2badmice,USQY51758697,7,0
00069478.m4a,Told You,Dream Cycle,toldyou,dreamcycle,USQY51758748,9,0
00070326.m4a,Underneath,Gracie and Rachel,underneath,gracieandrachel,USRB42095003,6,0
00047794.m4a,Filthy,Justin Timberlake,filthy,justintimberlake,USRC11702778,1769,1
00067323.m4a,Supplies,Justin Timberlake,supplies,justintimberlake,USRC11702976,1045,1
00037203.m4a,1942,"G-Eazy, Yo Gotti, YBN Nahmir",1942,geazy,USRC11703045,1531,1
00057018.m4a,Man of the Woods,Justin Timberlake,manofthewoods,justintimberlake,USRC11703497,453,1
00064615.m4a,Say Something,"Justin Timberlake, Chris Stapleton",saysomething,justintimberlake,USRC11703503,2199,1
00050280.m4a,Hands On Me,"BURNS, Maluma, Rae Sremmurd",handsonme,burns,USRC11703676,487,1
00054966.m4a,Leave It In My Dreams,The Voidz,leaveitinmydreams,thevoidz,USRC11800007,127,0
00049139.m4a,Ghost,Kulick,ghost,kulick,USRC11800392,19,0
00049782.m4a,Got Friends,"GoldLink, Miguel",gotfriends,goldlink,USRC11800525,428,1
00037810.m4a,A$AP Forever,"A$AP Rocky, Moby",aapforever,aaprocky,USRC11800615,2253,1
00055196.m4a,Let Me,ZAYN,letme,zayn,USRC11800871,1353,1
00053567.m4a,Jackie Chan,"Preme, Post Malone",jackiechan,preme,USRC11800941,330,1
00052541.m4a,I'm Not Ok,Weathers,imnotok,weathers,USRC11801062,11,0
00062408.m4a,Problems,Weathers,problems,weathers,USRC11801064,20,0
00037211.m4a,1983,Weathers,1983,weathers,USRC11801070,6,0
00042451.m4a,Candy,Doja Cat,candy,dojacat,USRC11801164,32,0
00056705.m4a,MOVE TO MIAMI,"Enrique Iglesias, Pitbull",movetomiami,enriqueiglesias,USRC11801626,607,1
00060038.m4a,OTW,"Khalid, 6LACK, Ty Dolla $ign",otw,khalid,USRC11801716,2196,1
00060038.m4a,OTW,"Khalid, 6LACK, Ty Dolla $ign",otw,khalid,USRC11801717,154,0
00069863.m4a,Trouble On Central,Buddy,troubleoncentral,buddy,USRC11801758,133,0
00069021.m4a,This Is America,Childish Gambino,thisisamerica,childishgambino,USRC11801773,5126,1
00044656.m4a,Dazed & Confused,Ruel,dazedconfused,ruel,USRC11801774,125,0
00065043.m4a,Shame,Elle King,shame,elleking,USRC11802072,174,0
00054323.m4a,Kiss Me,MAGIC!,kissme,magic,USRC11802179,235,0
00046697.m4a,Entertainer,ZAYN,entertainer,zayn,USRC11802219,557,1
00043412.m4a,Colors,Kulick,colors,kulick,USRC11802282,10,0
00064852.m4a,Selfish,Ro James,selfish,rojames,USRC11802344,40,0
00054535.m4a,LOST MY MIND,Elley Duhé,lostmymind,elleyduhe,USRC11802481,64,0
00056704.m4a,MOVE TO MIAMI - Darell Version,"Enrique Iglesias, Pitbull, Darell",movetomiamidarellversion,enriqueiglesias,USRC11802524,78,0
00069238.m4a,Till There's Nothing Left,Cam,tilltheresnothingleft,cam,USRC11802686,87,0
00063243.m4a,Redwood Tree,Cam,redwoodtree,cam,USRC11802688,57,0
00037226.m4a,1999 WILDFIRE,BROCKHAMPTON,1999wildfire,brockhampton,USRC11802708,738,1
00066266.m4a,SoulMate,Justin Timberlake,soulmate,justintimberlake,USRC11802710,632,1
00055494.m4a,Like I Used To,Tinashe,likeiusedto,tinashe,USRC11802717,251,0
00067154.m4a,Summertime Magic,Childish Gambino,summertimemagic,childishgambino,USRC11802726,1804,1
00047695.m4a,Feels Like Summer,Childish Gambino,feelslikesummer,childishgambino,USRC11802773,1167,1
00037223.m4a,1998 TRUMAN,BROCKHAMPTON,1998truman,brockhampton,USRC11802813,336,1
00040701.m4a,Big Deal,Kid Ink,bigdeal,kidink,USRC11802848,246,0
00058053.m4a,More Of You,MAGIC!,moreofyou,magic,USRC11802874,82,0
00058717.m4a,Naturally Pretty Girls,Elle King,naturallyprettygirls,elleking,USRC11803005,65,0
00043997.m4a,Creep On Me,"GASHI, French Montana, DJ Snake",creeponme,gashi,USRC11803059,652,1
00058283.m4a,Mulita,Leikeli47,mulita,leikeli47,USRC11803060,28,0
00050861.m4a,Here Comes The Change (From the Motion Picture 'On The Basis of Sex'),Kesha,herecomesthechangefromthemotionpictureonthebasisofsex,kesha,USRC11803111,105,0
00056697.m4a,MOOO!,Doja Cat,mooo,dojacat,USRC11803114,147,0
00047312.m4a,Faking It,Sasha Sloan,fakingit,sashasloan,USRC11803117,151,0
00059236.m4a,No Chance,Jarami,nochance,jarami,USRC11803167,117,0
00043335.m4a,Cold Blooded,Jarami,coldblooded,jarami,USRC11803169,63,0
00042436.m4a,Canceled,Bryson Tiller,canceled,brysontiller,USRC11803170,413,1
00040626.m4a,Better,Khalid,better,khalid,USRC11803179,657,1
00040626.m4a,Better,Khalid,better,khalid,USRC11803180,1729,1
00067219.m4a,Sundress,A$AP Rocky,sundress,aaprocky,USRC11803252,983,1
00058583.m4a,NEW ORLEANS,BROCKHAMPTON,neworleans,brockhampton,USRC11803282,359,1
00067572.m4a,THUG LIFE,BROCKHAMPTON,thuglife,brockhampton,USRC11803283,175,0
00053535.m4a,J'OUVERT,BROCKHAMPTON,jouvert,brockhampton,USRC11803291,375,1
00050149.m4a,HONEY,BROCKHAMPTON,honey,brockhampton,USRC11803292,195,0
00064112.m4a,SAN MARCOS,BROCKHAMPTON,sanmarcos,brockhampton,USRC11803294,182,0
00068921.m4a,They Own This Town,flora cash,theyownthistown,floracash,USRC11803470,77,0
00042868.m4a,Chasing Parties,Sasha Sloan,chasingparties,sashasloan,USRC11803489,95,0
00047862.m4a,Fingers,ZAYN,fingers,zayn,USRC11803497,342,1
00040835.m4a,Birthday,"Usher, Zaytoven",birthday,usher,USRC11803502,114,0
00070703.m4a,Vertigo,Khalid,vertigo,khalid,USRC11803516,392,1
00064491.m4a,Saturday Nights,Khalid,saturdaynights,khalid,USRC11803517,594,1
00058135.m4a,Motion,Khalid,motion,khalid,USRC11803518,229,0
00050578.m4a,Headfucked,Shy Girls,headfucked,shygirls,USRC11803524,44,0
00060276.m4a,Older,Sasha Sloan,older,sashasloan,USRC11803527,168,0
00065679.m4a,Slow Down (with Calvin Harris),"Normani, Calvin Harris",slowdownwithcalvinharris,normani,USRC11803547,217,0
00070281.m4a,Undecided,Chris Brown,undecided,chrisbrown,USRC11803551,1128,1
00059275.m4a,No Face No Case,"GASHI, Giggs",nofacenocase,gashi,USRC11803569,98,0
00046099.m4a,Droppin',Leikeli47,droppin,leikeli47,USRC11803608,11,0
00042088.m4a,CIAA,Leikeli47,ciaa,leikeli47,USRC11803610,18,0
00041633.m4a,Breathe,Backstreet Boys,breathe,backstreetboys,USRC11803635,127,0
00059012.m4a,New Love,Backstreet Boys,newlove,backstreetboys,USRC11803636,106,0
00059426.m4a,No Place,Backstreet Boys,noplace,backstreetboys,USRC11803639,256,0
00063061.m4a,Real Games,Lucky Daye,realgames,luckydaye,USRC11803655,71,0
00070413.m4a,Unshaken,D'Angelo,unshaken,dangelo,USRC11803680,269,1
00054875.m4a,Lay And Be Lonely,Shy Girls,layandbelonely,shygirls,USRC11803682,81,0
00069603.m4a,Top Down,Leikeli47,topdown,leikeli47,USRC11803697,19,0
00051667.m4a,Hoyt And Schermerhorn,Leikeli47,hoytandschermerhorn,leikeli47,USRC11803699,13,0
00053348.m4a,Iron Mike,Leikeli47,ironmike,leikeli47,USRC11803700,10,0
00045888.m4a,Drain,Shy Girls,drain,shygirls,USRC11803710,25,0
00066629.m4a,Stay Home,Shy Girls,stayhome,shygirls,USRC11803712,26,0
00042073.m4a,CHANCES,"KAYTRANADA, Shay Lia",chances,kaytranada,USRC11803721,214,0
00058537.m4a,My Year,"GASHI, G-Eazy",myyear,gashi,USRC11803743,446,1
00052393.m4a,I Wasted You,flora cash,iwastedyou,floracash,USRC11803771,78,0
00040549.m4a,Better - noclue? Remix,"Khalid, noclue?",betternoclueremix,khalid,USRC11803807,125,0
00051746.m4a,Hurt - Recorded at Spotify Studios NYC,GASHI,hurtrecordedatspotifystudiosnyc,gashi,USRC11803820,13,0
00065898.m4a,Social Cues,Cage The Elephant,socialcues,cagetheelephant,USRC11803824,244,0
00059131.m4a,Night Running,"Cage The Elephant, Beck",nightrunning,cagetheelephant,USRC11803826,345,1
00065549.m4a,Skin and Bones,Cage The Elephant,skinandbones,cagetheelephant,USRC11803827,43,0
00063040.m4a,Ready To Let Go,Cage The Elephant,readytoletgo,cagetheelephant,USRC11803828,321,1
00051558.m4a,House Of Glass,Cage The Elephant,houseofglass,cagetheelephant,USRC11803829,187,0
00049743.m4a,Goodbye,Cage The Elephant,goodbye,cagetheelephant,USRC11803835,170,0
00069312.m4a,Timebomb,WALK THE MOON,timebomb,walkthemoon,USRC11803839,219,0
00062877.m4a,Rad Drugz,MISSIO,raddrugz,missio,USRC11803854,84,0
00042249.m4a,Call,Lucky Daye,call,luckydaye,USRC11803857,72,0
00056385.m4a,Love You Too Much,Lucky Daye,loveyoutoomuch,luckydaye,USRC11803859,69,0
00047885.m4a,Fire In My Soul - Tom Staar Remix,"Oliver Heldens, Shungudzo, Tom Staar",fireinmysoultomstaarremix,oliverheldens,USRC11803872,69,0
00044345.m4a,DON'T LOOK BACK,Luke Christopher,dontlookback,lukechristopher,USRC11803875,65,0
00042047.m4a,CAN'T LET GO,Luke Christopher,cantletgo,lukechristopher,USRC11803876,15,0
00056618.m4a,MAKE YOU FORGET,Luke Christopher,makeyouforget,lukechristopher,USRC11803878,63,0
00045574.m4a,Don't Kill My High,"Lost Kings, Wiz Khalifa, Social House",dontkillmyhigh,lostkings,USRC11803889,323,1
00038939.m4a,Anti-Everything,"Lost Kings, Loren Gray",antieverything,lostkings,USRC11803891,156,0
00054486.m4a,LBD,Becky G,lbd,beckyg,USRC11803905,253,0
00073307.m4a,arrow,half•alive,arrow,halfalive,USRC11803910,84,0
00052758.m4a,If I Can Dream (from the NBC Elvis All-Star Tribute),"Elvis Presley, Post Malone, Shawn Mendes, Darius Rucker, Blake Shelton, Carrie Underwood",ificandreamfromthenbcelvisallstartribute,elvispresley,USRC11803916,99,0
00057339.m4a,Meet Again,Maxo Kream,meetagain,maxokream,USRC11803939,128,0
00067803.m4a,Talk,"Khalid, Disclosure",talk,khalid,USRC11900004,2326,1
00057038.m4a,Manic Pixie Dream,Chloe Lilac,manicpixiedream,chloelilac,USRC11900046,47,0
00037826.m4a,AGAINST ME,Luke Christopher,againstme,lukechristopher,USRC11900067,43,0
00039707.m4a,Back To Love,Chris Brown,backtolove,chrisbrown,USRC11900068,281,1
00051961.m4a,I Don't Care,Hello Yello,idontcare,helloyello,USRC11900086,19,0
00052335.m4a,I WALK UP,Luke Christopher,iwalkup,lukechristopher,USRC11900089,36,0
00069483.m4a,Tomboy,Destiny Rogers,tomboy,destinyrogers,USRC11900090,89,0
00071103.m4a,Walk Me Home,P!nk,walkmehome,pnk,USRC11900110,838,1
00048020.m4a,Flat Tummy Tea,"Freddie Gibbs, Madlib",flattummytea,freddiegibbs,USRC11900146,181,0
00053800.m4a,Juicy,Doja Cat,juicy,dojacat,USRC11900150,143,0
00053798.m4a,Juicy,"Doja Cat, Tyga",juicy,dojacat,USRC11900150,143,0
00062937.m4a,Raise A Man,Alicia Keys,raiseaman,aliciakeys,USRC11900151,141,0
00071590.m4a,West Coast,"G-Eazy, Blueface",westcoast,geazy,USRC11900166,404,1
00064560.m4a,Save Yourself,"Vanic, Gloria Kim",saveyourself,vanic,USRC11900240,77,0
00053676.m4a,Jesus Couldn't Love Me,Chloe Lilac,jesuscouldntloveme,chloelilac,USRC11900256,37,0
00065678.m4a,Slow Dances,Winnetka Bowling League,slowdances,winnetkabowlingleague,USRC11900257,37,0
00065325.m4a,Side Nigga Anthem,Deante' Hitchcock,sideniggaanthem,deantehitchcock,USRC11900261,27,0
00058841.m4a,Never (Let You Go),Deante' Hitchcock,neverletyougo,deantehitchcock,USRC11900292,29,0
00052297.m4a,I See You,MISSIO,iseeyou,missio,USRC11900302,134,0
00070320.m4a,Underground,MISSIO,underground,missio,USRC11900365,52,0
00064838.m4a,Self,Khalid,self,khalid,USRC11900366,553,1
00045093.m4a,Diane,Winnetka Bowling League,diane,winnetkabowlingleague,USRC11900378,26,0
00059666.m4a,North$ide,Destiny Rogers,northide,destinyrogers,USRC11900381,74,0
00049917.m4a,Green Light Go,Becky G,greenlightgo,beckyg,USRC11900387,161,0
00061161.m4a,Paid In Full,"SAFE, Playboi Carti",paidinfull,safe,USRC11900404,306,1
00058348.m4a,My Bad,Khalid,mybad,khalid,USRC11900407,1383,1
00060927.m4a,Outta My Head (with John Mayer),"Khalid, John Mayer",outtamyheadwithjohnmayer,khalid,USRC11900439,1088,1
00048478.m4a,Free Spirit,Khalid,freespirit,khalid,USRC11900440,245,0
00039564.m4a,Babushka Boi,A$AP Rocky,babushkaboi,aaprocky,USRC11900451,1900,1
00044837.m4a,Deeper,"Valerie Broussard, Lindsey Stirling",deeper,valeriebroussard,USRC11900455,65,0
00071590.m4a,West Coast,"G-Eazy, Blueface",westcoast,geazy,USRC11900490,486,1
00054652.m4a,La Respuesta,"Becky G, Maluma",larespuesta,beckyg,USRC11900514,495,1
00067769.m4a,Talk - Disclosure VIP,"Khalid, Disclosure",talkdisclosurevip,khalid,USRC11900515,115,0
00064669.m4a,Scatterbrain,Kulick,scatterbrain,kulick,USRC11900533,10,0
00054197.m4a,Kids Are Alright,Tate McRae,kidsarealright,tatemcrae,USRC11900544,49,0
00051793.m4a,Hustle,P!nk,hustle,pnk,USRC11900546,308,1
00059921.m4a,Number One Fan,MUNA,numberonefan,muna,USRC11900581,191,0
00044373.m4a,DYSFUNCTIONAL,"KAYTRANADA, VanJess",dysfunctional,kaytranada,USRC11900815,449,1
00062855.m4a,RUNAWAY,half•alive,runaway,halfalive,USRC11900826,100,0
00061174.m4a,Painkiller,Ruel,painkiller,ruel,USRC11900839,215,0
00063552.m4a,Ride,Lolo Zouaï,ride,lolozouai,USRC11900860,126,0
00048985.m4a,Georgia,Kevin Abstract,georgia,kevinabstract,USRC11900956,496,1
00042168.m4a,Caffeine,Lolo Zouaï,caffeine,lolozouai,USRC11900961,122,0
00063203.m4a,Red Light,SAFE,redlight,safe,USRC11900974,68,0
00041903.m4a,Burned By The Love,Juke Ross,burnedbythelove,jukeross,USRC11901016,56,0
00039579.m4a,Baby Boy,Kevin Abstract,babyboy,kevinabstract,USRC11901034,192,0
00053761.m4a,Joro,WizKid,joro,wizkid,USRC11901068,237,0
00066770.m4a,Still,Maxo Kream,still,maxokream,USRC11901085,84,0
00043376.m4a,Colder When It Rains,X Lovers,colderwhenitrains,xlovers,USRC11901110,118,0
00054281.m4a,King Of Capulet,X Lovers,kingofcapulet,xlovers,USRC11901112,172,0
00066451.m4a,Spitfire,X Lovers,spitfire,xlovers,USRC11901114,37,0
00045971.m4a,Dreams Where Ur Murdered,X Lovers,dreamswhereurmurdered,xlovers,USRC11901115,82,0
00043894.m4a,Country Squire,Tyler Childers,countrysquire,tylerchilders,USRC11901117,58,0
00038546.m4a,All Your'n,Tyler Childers,allyourn,tylerchilders,USRC11901124,92,0
00061527.m4a,Peach,Kevin Abstract,peach,kevinabstract,USRC11901127,285,1
00058882.m4a,Never Fucking Fall in Love Again,X Lovers,neverfuckingfallinloveagain,xlovers,USRC11901142,57,0
00044011.m4a,Crime Pays,"Freddie Gibbs, Madlib",crimepays,freddiegibbs,USRC11901146,501,1
00044487.m4a,Dancing,bLAck pARty,dancing,blackparty,USRC11901160,63,0
00050219.m4a,Half Love,Red Hearse,halflove,redhearse,USRC11901165,152,0
00063194.m4a,Red Hearse,Red Hearse,redhearse,redhearse,USRC11901166,95,0
00074364.m4a,two nights part ii (Lykke Li x Skrillex x Ty Dolla $ign),"Lykke Li, Skrillex",twonightspartiilykkelixskrillexxtydollaign,lykkeli,USRC11901167,312,1
00069107.m4a,Thoughts,Sasha Sloan,thoughts,sashasloan,USRC11901178,193,0
00040917.m4a,Black Out,7715,blackout,7715,USRC11901251,38,0
00051426.m4a,Honey,Red Hearse,honey,redhearse,USRC11901266,18,0
00053800.m4a,Juicy,Doja Cat,juicy,dojacat,USRC11901510,276,1
00053798.m4a,Juicy,"Doja Cat, Tyga",juicy,dojacat,USRC11901510,276,1
00073500.m4a,dead yet (with phem),"gabriel black, phem",deadyetwithphem,gabrielblack,USRC11901513,111,0
00066071.m4a,Somedays,Vanic,somedays,vanic,USRC11901514,59,0
00063887.m4a,Roses,GASHI,roses,gashi,USRC11901524,590,1
00042560.m4a,Carry On - Nicky Romero Remix,"Kygo, Rita Ora, Nicky Romero",carryonnickyromeroremix,kygo,USRC11901527,286,1
00058124.m4a,Mother's Daughter,Miley Cyrus,mothersdaughter,mileycyrus,USRC11901529,1350,1
00042730.m4a,Chain,Lolo Zouaï,chain,lolozouai,USRC11901548,120,0
00049117.m4a,Ghetto Love,WizKid,ghettolove,wizkid,USRC11901551,192,0
00064228.m4a,SUGAR,BROCKHAMPTON,sugar,brockhampton,USRC11901564,459,1
